transaction_id,transaction_date,transaction_time,transaction_type,item_code,item_name,category,subcategory,supplier_name,po_reference,invoice_reference,lot_number,quantity,unit,unit_cost,total_cost,location,recorded_by,expiration_date,notes
TXN-100511,2026-07-02,17:19,waste,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-1.0,case (12x750ml),99.97,-99.97,Bar Storage,T. Fischer,,Prep trim loss
TXN-100512,2026-07-02,16:07,waste,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,,,,-1.51,lb,14.56,-21.99,Main Kitchen Cooler,D. Alvarez,,Spoilage
TXN-100513,2026-07-02,09:17,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-1.0,case (12x750ml),92.94,-92.94,Bar Storage,M. Osei,,
TXN-100514,2026-07-02,06:08,stock_out,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,-1.0,50LB BAG,23.42,-23.42,Dry Storage Room,D. Alvarez,,
TXN-100515,2026-07-02,14:40,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-12.62,gal,4.33,-54.64,Main Kitchen Cooler,C. Romero,,
TXN-100516,2026-07-02,18:48,stock_in,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40815,INV-58579,LOT-260702-22,4.0,case (12x750ml),84.7,338.8,Bar Storage,R. Patel,2028-07-01,
TXN-100517,2026-07-02,14:16,transfer,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,3.0,case,25.92,77.76,Prep Station Fridge,T. Fischer,,Transferred to Main Kitchen Cooler
TXN-100518,2026-07-02,07:22,stock_in,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,PO-40389,INV-58886,LOT-260702-54,20.19,lb,15.62,315.37,Main Kitchen Cooler,C. Romero,2026-07-06,
TXN-100519,2026-07-03,13:29,waste,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,,,,-1.0,case,31.56,-31.56,Main Kitchen Cooler,C. Romero,,Prep trim loss
TXN-100520,2026-07-03,17:37,stock_in,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,PO-40680,INV-58450,LOT-260703-79,4.0,50LB BAG,23.69,94.76,Dry Storage Room,T. Fischer,2027-07-03,
TXN-100521,2026-07-03,14:29,stock_in,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,PO-40555,INV-58280,LOT-260703-49,3.0,each,58.01,174.03,Bar Storage,R. Patel,2026-12-30,
TXN-100522,2026-07-03,06:05,stock_out,BEV-1001," Cola Syrup, 5 Gal BIB ",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,-2.0,each,58.42,-116.84,Bar Storage,C. Romero,,
TXN-100523,2026-07-03,11:34,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-2.0,case,27.8,-55.6,Main Kitchen Cooler,R. Patel,,
TXN-100524,2026-07-03,16:19,waste,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,39.05,-78.1,Main Kitchen Cooler,T. Fischer,,Dropped/contaminated
TXN-100525,2026-07-03,07:54,stock_out,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,-2.0,case (24ct),14.1,-28.2,Bar Storage,,,
TXN-100526,2026-07-03,08:55,stock_in,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,PO-40704,INV-58503,LOT-260703-90,1.0,50lb bag,24.23,24.23,Dry Storage Room,M. Osei,2028-07-02,
TXN-100527,2026-07-03,10:53,stock_in,PRD-4410,Organic Baby Spinach,Produce,Leafy Greens,Green Valley Produce Co.,PO-40257,INV-58395,LOT-260703-95,7.0,CASE,14.97,104.79,Main Kitchen Cooler,J. Nguyen,2026-07-08,
TXN-100528,2026-07-03,07:05,adjustment,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-2.18,case (12x1lb),20.77,-45.28,Dry Storage Room,L. Kim,,Unit conversion fix
TXN-100529,2026-07-03,13:27,stock_in,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,PO-40463,INV-58331,LOT-260703-33,22.98,lb,5.85,134.43,Main Kitchen Cooler,R. Patel,2026-07-05,
TXN-100530,2026-07-03,14:23,transfer,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,1.0,25LB BAG,28.05,28.05,Main Kitchen Cooler,T. Fischer,,Transferred to Main Kitchen Cooler
TXN-100531,2026-07-03,13:54,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-4.0,case,28.52,-114.08,Main Kitchen Cooler,R. Patel,,
TXN-100532,2026-07-03,17:42,stock_out,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,-4.0,block,110.87,-443.48,Main Kitchen Cooler,T. Fischer,,
TXN-100533,2026-07-03,06:30,stock_out,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,-2.0,50lb bag,23.43,-46.86,Dry Storage Room,C. Romero,,
TXN-100534,2026-07-03,06:44,stock_in,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,PO-40844,INV-58677,LOT-260703-43,37.07,lb,7.02,260.23,Main Kitchen Cooler,D. Alvarez,2026-07-08,
TXN-100535,2026-07-03,11:05,stock_in,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,PO-40384,INV-58358,LOT-260703-26,6.82,LB,5.5,37.51,Main Kitchen Cooler,C. Romero,2026-07-05,
TXN-100536,2026-07-03,16:28,stock_out,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,27.49,-54.98,Main Kitchen Cooler,L. Kim,,
TXN-100537,2026-07-03,07:09,stock_out,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,-9.14,lb,23.66,-216.25,Main Kitchen Cooler,L. Kim,,
TXN-100538,2026-07-03,17:40,stock_out,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,-2.0,block,120.38,-240.76,Main Kitchen Cooler,L. Kim,,
TXN-100539,2026-07-03,11:25,stock_in,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,PO-40870,INV-58645,LOT-260703-39,20.1,lb,6.38,128.24,Main Kitchen Cooler,R. Patel,2026-07-17,
TXN-100540,2026-07-03,11:24,transfer,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,4.39,lb,6.32,27.74,Dry Storage Room,C. Romero,,Transferred to Main Kitchen Cooler
TXN-100541,2026-07-04,18:06,stock_in,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,PO-40572,INV-58891,LOT-260704-96,3.0,50lb bag,22.3,66.9,Dry Storage Room,T. Fischer,2027-07-04,
TXN-100542,2026-07-04,06:43,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-0.62,GAL,3.91,-2.42,Main Kitchen Cooler,R. Patel,,
TXN-100543,2026-07-04,08:12,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-1.0,case,47.69,-47.69,Main Kitchen Cooler,D. Alvarez,,
TXN-100544,2026-07-04,17:07,stock_out,PRD-7706,Duck Breast,Meat,Poultry,Metro Meat & Poultry,,,,-1.75,lb,13.83,-24.2,Main Kitchen Cooler,R. Patel,,
TXN-100545,2026-07-04,17:11,transfer,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,2.27,gal,4.31,9.78,Prep Station Fridge,D. Alvarez,,Transferred to Walk-In Freezer
TXN-100546,2026-07-04,18:04,stock_in,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,PO-40497,INV-58440,LOT-260704-17,12.54,lb,14.32,179.57,Main Kitchen Cooler,M. Osei,2026-07-10,
TXN-100547,2026-07-04,16:31,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-2.07,lb,5.94,-12.3,Main Kitchen Cooler,R. Patel,,
TXN-100548,2026-07-04,07:04,stock_in,PRD-7701,"Chicken Breast, Boneless",Meat,Poultry,Metro Meat & Poultry,PO-40556,INV-58119,LOT-260704-73,23.71,LB,4.66,110.49,Main Kitchen Cooler,J. Nguyen,2026-07-08,Received in good condition
TXN-100549,2026-07-04,14:00,transfer,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,2.0,50lb bag,21.92,43.84,Prep Station Fridge,,,Transferred to Bar Storage
TXN-100550,2026-07-04,13:59,stock_in,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,PO-40410,INV-58510,LOT-260704-17,8.0,case (72ct),62.29,498.32,Walk-In Freezer,T. Fischer,2026-10-02,
TXN-100551,2026-07-04,08:41,waste,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,-1.0,case (48ct),28.75,-28.75,Dry Storage Room,R. Patel,,Damaged in delivery
TXN-100552,2026-07-04,16:28,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-3.0,50LB BAG,23.09,-69.27,Dry Storage Room,J. Nguyen,,
TXN-100553,2026-07-04,13:41,stock_in,PRD-8804,"Olive Oil, Extra Virgin",Dry Goods,Oils,Pantry Staples Wholesale,PO-40560,INV-58116,LOT-260704-14,3.0,case (6x1L),58.31,174.93,Dry Storage Room,M. Osei,2027-07-04,Short delivery vs PO — see delivery receipt
TXN-100554,2026-07-04,16:55,stock_out,BEV-1003,House Red Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-4.0,case (12x750ml),90.61,-362.44,Bar Storage,C. Romero,,
TXN-100555,2026-07-04,11:58,stock_out,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,-4.0,each,57.49,-229.96,Bar Storage,,,
TXN-100556,2026-07-04,07:29,waste,PRD-7704,"Bacon, Sliced",Meat,Pork,Metro Meat & Poultry,,,,-3.13,lb,7.59,-23.76,Main Kitchen Cooler,D. Alvarez,,Quality reject
TXN-100557,2026-07-04,18:12,stock_in,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,PO-40855,INV-58794,LOT-260704-61,18.2,lb,6.19,112.66,Main Kitchen Cooler,M. Osei,2026-07-06,
TXN-100558,2026-07-04,14:11,waste,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,-1.81,lb,12.12,-21.94,Main Kitchen Cooler,J. Nguyen,,Quality reject
TXN-100559,2026-07-05,06:08,transfer,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,,,,1.0,BLOCK,124.18,124.18,Prep Station Fridge,,,Transferred to Walk-In Freezer
TXN-100560,2026-07-05,10:44,transfer,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,3.0,case,29.89,89.67,Prep Station Fridge,J. Nguyen,,Transferred to Prep Station Fridge
TXN-100561,2026-07-05,06:38,stock_out,PRD-3316,Whole Milk,Dairy,Cream & Milk,Dairy Fresh Cooperative,,,,-3.11,gal,4.2,-13.06,Main Kitchen Cooler,D. Alvarez,,
TXN-100562,2026-07-05,08:07,stock_out,PRD-1102,Atlantic Salmon Fillet,Seafood,Finfish,Coastal Farms & Purveyors Ltd.,,,,-14.81,lb,12.11,-179.35,Main Kitchen Cooler,C. Romero,,
TXN-100563,2026-07-05,16:42,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-2.0,case,43.45,-86.9,Main Kitchen Cooler,D. Alvarez,,
TXN-100564,2026-07-05,07:42,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-4.0,case (72ct),59.43,-237.72,Walk-In Freezer,M. Osei,,
TXN-100565,2026-07-05,17:03,stock_in,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,PO-40129,INV-58596,LOT-260705-75,7.0,case (48ct),27.02,189.14,Dry Storage Room,D. Alvarez,2026-07-10,
TXN-100566,2026-07-05,07:20,stock_in,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,PO-40522,INV-58304,LOT-260705-58,10.66,LB,14.75,157.24,Main Kitchen Cooler,J. Nguyen,2026-07-11,
TXN-100567,2026-07-05,10:23,stock_out,PRD-1105,"Mussels, Live",Seafood,Shellfish,Harborline Seafood Distributors,,,,-2.48,lb,6.11,-15.15,Main Kitchen Cooler,T. Fischer,,
TXN-100568,2026-07-05,06:17,stock_out,PRD-1104,Sea Scallops U-10,Seafood,Shellfish,Harborline Seafood Distributors,,,,-2.48,lb,23.77,-58.95,Main Kitchen Cooler,R. Patel,,
TXN-100569,2026-07-05,18:50,stock_out,PRD-7703,Pork Tenderloin,Meat,Pork,Metro Meat & Poultry,,,,-9.75,lb,6.87,-66.98,Main Kitchen Cooler,J. Nguyen,,
TXN-100570,2026-07-05,11:55,transfer,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,3.0,25lb bag,29.25,87.75,Prep Station Fridge,M. Osei,,Transferred to Bar Storage
TXN-100571,2026-07-05,08:57,stock_out,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,,,,-13.95,lb,16.5,-230.17,Main Kitchen Cooler,C. Romero,,
TXN-100572,2026-07-05,13:02,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-2.0,case (72ct),62.92,-125.84,Walk-In Freezer,L. Kim,,
TXN-100573,2026-07-05,18:00,stock_in,PRD-6634,Unsalted Butter,Dairy,Butter,Dairy Fresh Cooperative,PO-40323,INV-58235,LOT-260705-55,6.0,BLOCK,117.12,702.72,Main Kitchen Cooler,M. Osei,2026-08-19,
TXN-100574,2026-07-05,17:37,transfer,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,1.0,case (48ct),28.33,28.33,Prep Station Fridge,J. Nguyen,,Transferred to Walk-In Freezer
TXN-100575,2026-07-05,07:24,transfer,PRD-1102,Atlantic Salmon Fillet,Seafood,Finfish,Coastal Farms & Purveyors Ltd.,,,,5.47,lb,11.31,61.87,Bar Storage,M. Osei,,Transferred to Walk-In Freezer
TXN-100576,2026-07-05,18:43,waste,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-1.0,case,38.72,-38.72,Main Kitchen Cooler,T. Fischer,,Spoilage
TXN-100577,2026-07-05,09:29,stock_in,PRD-2207,Yukon Gold Potatoes,Produce,Root Vegetables,Green Valley Produce Co.,PO-40279,INV-58763,LOT-260705-81,5.0,sack,27.4,137.0,Dry Storage Room,T. Fischer,2026-07-26,
TXN-100578,2026-07-05,17:48,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-8.91,lb,6.87,-61.21,Main Kitchen Cooler,J. Nguyen,,
TXN-100579,2026-07-05,10:17,stock_out,PRD-7702,Ground Beef 80/20,Meat,Beef,Metro Meat & Poultry,,,,-1.29,lb,5.83,-7.52,Main Kitchen Cooler,R. Patel,,
TXN-100580,2026-07-06,11:39,transfer,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,2.0,CASE (12X750ML),85.51,171.02,Main Kitchen Cooler,R. Patel,,Transferred to Bar Storage
TXN-100581,2026-07-06,08:07,stock_in,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,PO-40309,INV-58633,LOT-260706-90,6.0,case,31.98,191.88,Main Kitchen Cooler,D. Alvarez,2026-07-13,
TXN-100582,2026-07-06,06:18,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,each,3.46,-6.92,Dry Storage Room,L. Kim,,
TXN-100583,2026-07-06,16:41,stock_out,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,-3.0,25lb bag,27.69,-83.07,Dry Storage Room,T. Fischer,,
TXN-100584,2026-07-06,18:19,stock_out,PRD-7704,"Bacon, Sliced",Meat,Pork,Metro Meat & Poultry,,,,-2.99,lb,6.92,-20.69,Main Kitchen Cooler,R. Patel,,
TXN-100585,2026-07-06,11:10,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-3.0,case,25.82,-77.46,Main Kitchen Cooler,C. Romero,,
TXN-100586,2026-07-06,07:02,stock_in,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,PO-40551,INV-58366,LOT-260706-57,8.0,case,27.63,221.04,Main Kitchen Cooler,J. Nguyen,2026-07-15,
TXN-100587,2026-07-06,07:34,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,each,4.0,-8.0,Dry Storage Room,R. Patel,,
TXN-100588,2026-07-06,17:34,stock_in,PRD-7705,NY Strip Steak,Meat,Beef,Metro Meat & Poultry,PO-40822,INV-58402,LOT-260706-70,39.07,lb,14.98,585.27,Main Kitchen Cooler,M. Osei,2026-07-12,
TXN-100589,2026-07-06,07:46,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,each,3.47,-6.94,Dry Storage Room,T. Fischer,,
TXN-100590,2026-07-06,07:20,stock_out,PRD-5521,"Free-Range Eggs, Large",Dairy,Eggs,Dairy Fresh Cooperative,,,,-1.0,case,47.86,-47.86,Main Kitchen Cooler,C. Romero,,
TXN-100591,2026-07-06,13:54,stock_in,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,PO-40189,INV-58624,LOT-260706-60,18.93,lb,5.75,108.85,Main Kitchen Cooler,J. Nguyen,2026-07-27,
TXN-100592,2026-07-06,20:27,stock_in,PRD-8805,Canola Oil,Dry Goods,Oils,Pantry Staples Wholesale,PO-40391,INV-58453,LOT-260706-54,4.0,CASE (4X1GAL),41.15,164.6,Dry Storage Room,M. Osei,2027-07-06,
TXN-100593,2026-07-06,08:10,waste,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,-2.0,25lb bag,29.84,-59.68,Dry Storage Room,R. Patel,,Damaged in delivery
TXN-100594,2026-07-06,08:30,stock_in,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,PO-40443,INV-58167,LOT-260706-85,8.0,sack,18.57,148.56,Dry Storage Room,L. Kim,2026-08-05,Received in good condition
TXN-100595,2026-07-06,18:58,stock_out,PRD-9902,Brioche Burger Buns,Bakery,Bread,Sunrise Bakery Supply,,,,-1.0,case (48ct),27.07,-27.07,Dry Storage Room,R. Patel,,
TXN-100596,2026-07-07,13:47,stock_out,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,26.8,-53.6,Main Kitchen Cooler,D. Alvarez,,
TXN-100597,2026-07-07,16:57,stock_in,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,PO-40804,INV-58760,LOT-260707-41,3.0,case (72ct),60.72,182.16,Walk-In Freezer,D. Alvarez,2026-10-05,
TXN-100598,2026-07-07,10:55,stock_out,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,29.86,-59.72,Main Kitchen Cooler,T. Fischer,,
TXN-100599,2026-07-07,07:37,waste,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,,,,-0.48,lb,14.37,-6.9,Main Kitchen Cooler,T. Fischer,,Prep trim loss
TXN-100600,2026-07-07,08:33,stock_in,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,PO-40298,INV-58884,LOT-260707-90,5.0,50lb bag,22.84,114.2,Dry Storage Room,J. Nguyen,2028-07-06,
TXN-100601,2026-07-07,17:44,stock_in,PRD-7704,"Bacon, Sliced",Meat,Pork,Metro Meat & Poultry,PO-40460,INV-58247,LOT-260707-11,15.78,lb,7.24,114.25,Main Kitchen Cooler,J. Nguyen,2026-07-21,
TXN-100602,2026-07-07,13:14,stock_in,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,PO-40672,INV-58728,LOT-260707-98,7.0,case,25.92,181.44,Main Kitchen Cooler,L. Kim,2026-07-12,
TXN-100603,2026-07-07,07:07,stock_out,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,,,,-3.0,25lb bag,29.63,-88.89,Dry Storage Room,R. Patel,,
TXN-100604,2026-07-07,14:33,transfer,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,3.0,each,3.55,10.65,Bar Storage,M. Osei,,Transferred to Bar Storage
TXN-100605,2026-07-07,08:08,stock_out,PRD-2212,"Bell Peppers, Mixed",Produce,Vegetables,Green Valley Produce Co.,,,,-2.0,case,29.4,-58.8,Main Kitchen Cooler,R. Patel,,
TXN-100606,2026-07-07,06:12,waste,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-1.0,CASE (72CT),67.0,-67.0,Walk-In Freezer,C. Romero,,Over-prepped
TXN-100607,2026-07-07,06:48,stock_out,PRD-2208,Roma Tomatoes,Produce,Vegetables,Green Valley Produce Co.,,,,-1.0,case,30.07,-30.07,Main Kitchen Cooler,C. Romero,,
TXN-100608,2026-07-08,20:47,stock_in,PRD-1103,"Jumbo Shrimp, Peeled",Seafood,Shellfish,Harborline Seafood Distributors,PO-40456,INV-58460,LOT-260708-30,37.79,lb,15.86,599.35,Main Kitchen Cooler,L. Kim,2026-07-12,
TXN-100609,2026-07-08,13:13,waste,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,,,,-2.0,case,31.15,-62.3,Main Kitchen Cooler,J. Nguyen,,Quality reject
TXN-100610,2026-07-08,20:45,transfer,PRD-3318,Parmesan Wheel,Dairy,Cheese,Dairy Fresh Cooperative,,,,3.37,lb,12.78,43.07,Walk-In Freezer,D. Alvarez,,Transferred to Prep Station Fridge
TXN-100611,2026-07-08,07:48,stock_in,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,PO-40212,INV-58632,LOT-260708-27,8.0,case (24ct),13.53,108.24,Bar Storage,R. Patel,2027-07-08,
TXN-100612,2026-07-08,11:38,stock_out,PRD-2211,"Garlic, Peeled",Produce,Aromatics,Green Valley Produce Co.,,,,-11.17,lb,6.59,-73.61,Main Kitchen Cooler,L. Kim,,
TXN-100613,2026-07-08,07:57,stock_in,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,PO-40795,INV-58476,LOT-260708-32,7.0,CASE (12X1LB),19.72,138.04,Dry Storage Room,D. Alvarez,2028-07-07,
TXN-100614,2026-07-08,10:25,stock_in,PRD-2209,Yellow Onions,Produce,Root Vegetables,Green Valley Produce Co.,PO-40859,INV-58272,LOT-260708-18,6.0,sack,19.91,119.46,Dry Storage Room,M. Osei,2026-08-07,
TXN-100615,2026-07-08,08:48,stock_out,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-3.0,case (12x1lb),20.06,-60.18,Dry Storage Room,M. Osei,,
TXN-100616,2026-07-08,14:25,stock_out,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-4.0,50lb bag,24.54,-98.16,Dry Storage Room,J. Nguyen,,
TXN-100617,2026-07-08,07:01,stock_in,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,PO-40169,INV-58610,LOT-260708-96,2.0,each,57.56,115.12,Bar Storage,D. Alvarez,2027-01-04,
TXN-100618,2026-07-08,16:48,waste,PRD-2210,Romaine Lettuce,Produce,Leafy Greens,Green Valley Produce Co.,,,,-2.0,case,24.72,-49.44,Main Kitchen Cooler,R. Patel,,Prep trim loss
TXN-100619,2026-07-08,20:34,stock_out,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,,,,-3.0,case (12x750ml),96.52,-289.56,Bar Storage,D. Alvarez,,
TXN-100620,2026-07-08,10:28,stock_out,PRD-9901,Sourdough Loaf,Bakery,Bread,Sunrise Bakery Supply,,,,-2.0,each,3.47,-6.94,Dry Storage Room,C. Romero,,
TXN-100621,2026-07-09,08:45,stock_out,BEV-1001,"Cola Syrup, 5 Gal BIB",Beverage,Soft Drinks,BevCo Beverage Distribution,,,,-2.0,each,64.62,-129.24,Bar Storage,C. Romero,,
TXN-100622,2026-07-09,13:54,stock_out,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-1.0,case,33.91,-33.91,Main Kitchen Cooler,M. Osei,,
TXN-100623,2026-07-09,08:20,waste,PRD-8802,Granulated Sugar,Dry Goods,Baking,Pantry Staples Wholesale,,,,-1.0,50lb bag,24.85,-24.85,Dry Storage Room,J. Nguyen,,Quality reject
TXN-100624,2026-07-09,10:22,stock_out,PRD-8801,All-Purpose Flour,Dry Goods,Baking,Pantry Staples Wholesale,,,,-4.0,50lb bag,21.69,-86.76,Dry Storage Room,D. Alvarez,,
TXN-100625,2026-07-09,17:04,stock_in,PRD-2214,Lemons,Produce,Fruit,Green Valley Produce Co.,PO-40273,INV-58120,LOT-260709-78,7.0,case,27.21,190.47,Main Kitchen Cooler,M. Osei,2026-07-23,Short delivery vs PO — see delivery receipt
TXN-100626,2026-07-09,17:30,stock_in,PRD-8806,Basmati Rice,Dry Goods,Grains,Pantry Staples Wholesale,PO-40486,INV-58684,LOT-260709-59,5.0,25LB BAG,29.91,149.55,Dry Storage Room,M. Osei,2028-07-08,
TXN-100627,2026-07-09,16:21,waste,BEV-1002,Sparkling Water Cans,Beverage,Water,BevCo Beverage Distribution,,,,-1.0,case (24ct),13.94,-13.94,Bar Storage,R. Patel,,Prep trim loss
TXN-100628,2026-07-09,08:03,stock_in,BEV-1004,House White Wine,Beverage,Wine,BevCo Beverage Distribution,PO-40331,INV-58739,LOT-260709-21,3.0,case (12x750ml),91.06,273.18,Bar Storage,T. Fischer,2028-07-08,
TXN-100629,2026-07-09,09:50,stock_out,PRD-9903,"Croissants, Unbaked Frozen",Bakery,Pastry,Sunrise Bakery Supply,,,,-1.0,case (72ct),67.32,-67.32,Walk-In Freezer,C. Romero,,
TXN-100630,2026-07-09,08:39,stock_out,PRD-3317,Shredded Mozzarella,Dairy,Cheese,Dairy Fresh Cooperative,,,,-7.97,lb,5.75,-45.83,Main Kitchen Cooler,,,
TXN-100631,2026-07-10,16:52,stock_out,PRD-2213,Avocados,Produce,Fruit,Green Valley Produce Co.,,,,-3.0,case,36.31,-108.93,Main Kitchen Cooler,T. Fischer,,
TXN-100632,2026-07-10,17:40,adjustment,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-2.64,case (12x1lb),18.85,-49.76,Dry Storage Room,R. Patel,,System entry error
TXN-100633,2026-07-10,20:53,stock_out,PRD-8807,Dried Penne Pasta,Dry Goods,Grains,Pantry Staples Wholesale,,,,-4.0,case (12x1lb),20.22,-80.88,Dry Storage Room,L. Kim,,
